#OTU ID,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,Taxonomy,Taxon,Taxon Level,Trophic Mode,Guild,Confidence Ranking,Growth Morphology,Trait,Notes,Citation/Source
2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,US|0.9991|MF569495|SH220112.07FU;k:Plantae,-,-,-,-,-,-,-,Unassigned,-
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,"SS|0.4500|JN943615|SH212413.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales",-,-,-,-,-,-,-,Unassigned,-
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,2,4,0,0,0,0,"US|0.7632|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,5,"US|0.8817|None;k:Plantae,p:Chlorophyta",-,-,-,-,-,-,-,Unassigned,-
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,"GS|100.0|KM246164|SH194784.07FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur,s:Occultifur externus",-,-,-,-,-,-,-,Unassigned,-
1236,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,US|0.9991|MF569495|SH220112.07FU;k:Plantae,-,-,-,-,-,-,-,Unassigned,-
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,"US|0.7486|None;k:Fungi,p:Ascomycota,c:Pezizomycetes",-,-,-,-,-,-,-,Unassigned,-
1264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"GS|99.0|GQ924005|SH005253.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
1274,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,GS|98.8|KF617919|SH005173.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,0,"US|0.0000|FJ475709|SH208578.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales",-,-,-,-,-,-,-,Unassigned,-
1314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,1,"SS|0.9300|MF570481|SH220112.07FU;k:Rhizaria,p:Cercozoa",-,-,-,-,-,-,-,Unassigned,-
1353,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,"US|0.8925|KM493392|SH180802.07FU;k:Alveolata,p:Ciliophora",-,-,-,-,-,-,-,Unassigned,-
1373,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,US|0.6605|KM374337|SH489262.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,"SS|0.8100|KC588536|SH193530.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes",-,-,-,-,-,-,-,Unassigned,-
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,5,0,0,1,0,0,0,0,"US|0.0000|None;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales",-,-,-,-,-,-,-,Unassigned,-
1470,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,0,"US|0.7734|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1513,0,0,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,"US|0.0000|None;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales",-,-,-,-,-,-,-,Unassigned,-
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1523,0,0,0,1,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"GS|99.6|JX043098|SH192296.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1546,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,US|0.9997|MF569495|SH220112.07FU;k:Plantae,-,-,-,-,-,-,-,Unassigned,-
1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,0,0,GS|98.4|KC588585|SH193530.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1574,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US|0.8210|HQ169638|SH194083.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
1577,2,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GS|98.8|KU559746|SH493963.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1593,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"SS|0.8900|KY991008|SH022577.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Hyaloriaceae",-,-,-,-,-,-,-,Unassigned,-
1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,"US|0.0000|DQ979594|SH206788.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales",-,-,-,-,-,-,-,Unassigned,-
1629,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,"SS|0.7400|FJ213519|SH188307.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales",-,-,-,-,-,-,-,Unassigned,-
1686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GDL|97.2|MF570801|SH220112.07FU;,-,-,-,-,-,-,-,Unassigned,-
1720,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,"SS|0.3400|KJ188619|SH495615.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes",-,-,-,-,-,-,-,Unassigned,-
1743,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,"US|0.8464|DQ421304|SH210477.07FU;k:Stramenopila,p:Ochrophyta,c:Eustigmatophyceae",-,-,-,-,-,-,-,Unassigned,-
1780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"US|0.8588|HQ829347|SH457350.07FU;k:Rhizaria,p:Cercozoa",-,-,-,-,-,-,-,Unassigned,-
1839,0,0,1,0,0,0,0,0,0,1,0,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"GS|97.7|KJ827380|SH465649.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales",-,-,-,-,-,-,-,Unassigned,-
1859,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,"US|0.8290|GQ479534|SH177344.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
1868,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,US|0.9998|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,6,SS|1.0000|MF569495|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,0,0,0,0,US|0.9996|MF569495|SH220112.07FU;k:Plantae,-,-,-,-,-,-,-,Unassigned,-
2144,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"US|0.7632|MF570105|SH220112.07FU;k:Fungi,p:Neocallimastigomycota",-,-,-,-,-,-,-,Unassigned,-
2434,2,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GSL|100.0|FJ553238|SH193764.07FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes",-,-,-,-,-,-,-,Unassigned,-
2646,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
2701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,0,"US|0.8733|KF296906|SH194417.07FU;k:Fungi,p:Rozellomycota",-,-,-,-,-,-,-,Unassigned,-
2712,1,1,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GS|99.6|KF617378|SH005082.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
2817,0,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"US|0.7486|MF570768|SH220112.07FU;k:Fungi,p:Mucoromycota,c:Mucoromycetes",-,-,-,-,-,-,-,Unassigned,-
1085,0,2,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"US|0.7340|None;k:Fungi,p:Ascomycota,c:Sordariomycetes",-,-,-,-,-,-,-,Unassigned,-
1089,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,"US|0.7632|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,"US|0.6288|HQ212180|SH002109.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,"US|0.7734|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1202,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,"GS|100.0|UDB020825|SH208579.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales",-,-,-,-,-,-,-,Unassigned,-
1221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,US|0.9997|MF569495|SH220112.07FU;k:Plantae,-,-,-,-,-,-,-,Unassigned,-
1229,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,US|1.0000|None;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US|0.7734|None;k:Plantae,p:Anthophyta",-,-,-,-,-,-,-,Unassigned,-
1239,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"US|0.7249|KM493231|SH180802.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes",-,-,-,-,-,-,-,Unassigned,-
1242,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,"US|0.7516|AY129288|SH028593.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1249,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,"US|0.7992|GU174405|SH018524.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,US|0.9993|HQ445269|SH008973.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,US|0.9991|MF976258|SH193471.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,"US|0.7632|MF568812|SH220112.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US|0.9998|KF849676|SH023665.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,0,0,0,0,"US|0.6875|EU490133|SH218627.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,"US|0.7734|None;k:Fungi,p:Basidiomycota",-,-,-,-,-,-,-,Unassigned,-
1403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,"US|0.8040|FJ553822|SH470720.07FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes",-,-,-,-,-,-,-,Unassigned,-
1407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,"US|0.7915|KP160478|SH019644.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes",-,-,-,-,-,-,-,Unassigned,-
1408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,US|0.9998|KU559838|SH493966.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,US|1.0000|MF570867|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,"GS|100.0|UDB020633|SH201703.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales",-,-,-,-,-,-,-,Unassigned,-
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,3,0,1,0,0,0,1,"GS|100.0|KU536298|SH190868.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes",-,-,-,-,-,-,-,Unassigned,-
1477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,"US|0.8116|UDB014854|SH530296.07FU;k:Fungi,p:Chytridiomycota,c:Spizellomycetes,o:Spizellomycetales",-,-,-,-,-,-,-,Unassigned,-
1481,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"US|0.0119|EF159564|SH200057.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
1497,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US|1.0000|MF570750|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1507,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,US|1.0000|FJ237191|SH015851.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1570,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,US|0.4480|MF569479|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1585,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"US|0.7734|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,"SS|1.0000|KF296967|SH469432.07FU;k:Fungi,p:Rozellomycota",-,-,-,-,-,-,-,Unassigned,-
1626,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"GS|100.0|EU292347|SH031680.07FU;k:Fungi,p:Basidiomycota",-,-,-,-,-,-,-,Unassigned,-
1630,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,"US|0.6288|HQ022172|SH023333.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1672,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"US|0.7835|GU553328|SH212653.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes",-,-,-,-,-,-,-,Unassigned,-
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"US|0.7734|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1733,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,0,0,"SS|0.0100|MF328657|SH220112.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales",-,-,-,-,-,-,-,Unassigned,-
1755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"US|0.0000|MF569971|SH220112.07FU;k:Plantae,p:Anthophyta,c:Eudicotyledonae,o:Fagales",-,-,-,-,-,-,-,Unassigned,-
1794,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US|0.9998|MF570484|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1810,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,US|0.9966|MF570976|SH220112.07FU;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
1813,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,"SS|0.4900|MF328657|SH220112.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes",-,-,-,-,-,-,-,Unassigned,-
1874,1,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"GS|98.0|KF617727|SH483460.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes",-,-,-,-,-,-,-,Unassigned,-
1985,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"GS|99.6|KF617888|SH186775.07FU;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
2074,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US|0.7726|MF569715|SH220112.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes",-,-,-,-,-,-,-,Unassigned,-
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,US|1.0000|MF571078|SH220112.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
2259,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,US|1.0000|MF571078|SH220112.07FU;k:Chromista,-,-,-,-,-,-,-,Unassigned,-
2384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,"US|0.7632|None;k:Plantae,p:Anthophyta",-,-,-,-,-,-,-,Unassigned,-
2470,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US|0.7555|None;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes",-,-,-,-,-,-,-,Unassigned,-
2542,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"GSL|99.6|KJ562214|SH525862.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Camarosporidiellaceae,g:Camarosporidiella,s:Camarosporidiella moricola",-,-,-,-,-,-,-,Unassigned,-
2583,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"US|0.7734|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
2633,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,3,0,0,0,0,"GS|100.0|LN910689|SH187576.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes",-,-,-,-,-,-,-,Unassigned,-
2916,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,US|0.9997|AY969547|SH468606.07FU;k:Fungi,-,-,-,-,-,-,-,Unassigned,-
1097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US|0.0000|KT244789|SH207299.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales",-,-,-,-,-,-,-,Unassigned,-
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,"US|0.7632|None;k:Fungi,p:Ascomycota",-,-,-,-,-,-,-,Unassigned,-
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"US|0.0000|FJ475718|SH458918.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales",-,-,-,-,-,-,-,Unassigned,-
